,f,Omega_lim,Omega_noise
1583,0.09109189562919012,3.012803714806802e-10,1.8251988595480616e-06
1584,0.09161803871105295,3.0830164405693283e-10,1.877150671512924e-06
1585,0.09214722077394347,3.154865458412478e-10,1.930633946528523e-06
1586,0.09267945937089239,3.22838890176212e-10,1.98569532827317e-06
1587,0.09321477215631606,3.303625792735203e-10,2.042382798312074e-06
1588,0.09375317688660197,3.3806160628504947e-10,2.100745699786525e-06
1589,0.09429469142069782,3.4594005742220035e-10,2.1608347604532817e-06
1590,0.09483933372070395,3.5400211412462994e-10,2.222702115028259e-06
1591,0.09538712185246877,3.622520552795193e-10,2.286401326794878e-06
1592,0.09593807398618857,3.7069425949257545e-10,2.3519874084452375e-06
1593,0.0964922083970099,3.7933320741194393e-10,2.4195168421308977e-06
1594,0.09704954346563574,3.8817348410628623e-10,2.489047598710924e-06
1595,0.09761009767893536,3.9721978149827824e-10,2.560639156196759e-06
1596,0.09817388963055734,4.0647690085481684e-10,2.6343525174073e-06
1597,0.0987409380215466,4.159497553352679e-10,2.7102502268632877e-06
1598,0.09931126166096416,4.256433725990857e-10,2.7883963869673714e-06
1599,0.09988487946651176,4.355628974742248e-10,2.868856673536161e-06
1600,0.10046181046515898,4.4571359468771936e-10,2.9516983507714643e-06
1601,0.10104207379377404,4.5610085165989844e-10,3.036990285782103e-06
1602,0.10162568869975963,4.667301813637462e-10,3.1248029627935103e-06
1603,0.10221267454168981,4.776072252508497e-10,3.215208497209614e-06
1604,0.1028030507899538,4.887377562455964e-10,3.3082806497231893e-06
1605,0.10339683702740023,5.001276818090878e-10,3.4040948407015136e-06
1606,0.10399405294998822,5.117830470745176e-10,3.5027281651108384e-06
1607,0.10459471836743936,5.237100380555628e-10,3.6042594082780247e-06
1608,0.1051988532038954,5.359149849295846e-10,3.708769062828344e-06
1609,0.1058064774985797,5.484043653973425e-10,3.816339347178225e-06
1610,0.10641761140646058,5.611848081209666e-10,3.9270542260041715e-06
1611,0.10703227519892144,5.742630962421124e-10,4.040999433154671e-06
1612,0.10765048926443153,5.876461709820367e-10,4.158262497515345e-06
1613,0.10827227410922392,6.013411353256446e-10,4.278932772386587e-06
1614,0.1088976503579742,6.153552577913236e-10,4.403101468977804e-06
1615,0.10952663875448526,6.296959762886769e-10,4.530861694672226e-06
1616,0.11015926016237598,6.443709020661659e-10,4.662308496762421e-06
1617,0.1107955355657718,6.593878237506965e-10,4.797538912403284e-06
1618,0.11143548607000249,6.747547114814277e-10,4.936652025576567e-06
1619,0.11207913290230044,6.904797211398313e-10,5.0797490319021065e-06
1620,0.11272649741250661,7.065711986784187e-10,5.226933312174892e-06
1621,0.11337760107377705,7.23037684550267e-10,5.37831051554183e-06
1622,0.11403246548329589,7.39887918241826e-10,5.533988653268158e-06
1623,0.11469111236299244,7.571308429113686e-10,5.694078204069968e-06
1624,0.11535356356026003,7.747756101354714e-10,5.858692232011239e-06
1625,0.11601984104868258,7.928315847662099e-10,6.027946517980462e-06
1626,0.11668996692876164,8.113083499014458e-10,6.201959705765205e-06
1627,0.11736396342865123,8.302157119710465e-10,6.380853463743363e-06
1628,0.11804185290489363,8.495637059415444e-10,6.564752663192247e-06
1629,0.11872365784316158,8.693626006421525e-10,6.753785574193744e-06
1630,0.11940940085900484,8.896229042149028e-10,6.948084080072723e-06
1631,0.12009910469859876,9.103553696917318e-10,7.147783911251247e-06
1632,0.1207927922395006,9.315710007016405e-10,7.3530248993337974e-06
1633,0.1214904864914065,9.53281057310745e-10,7.5639512521475825e-06
1634,0.12219221059691662,9.754970619985504e-10,7.780711850360447e-06
1635,0.12289798783230116,9.982308057733787e-10,8.003460566169086e-06
1636,0.12360784160827304,1.0214943544303995e-09,8.232356604407831e-06
1637,0.1243217954707653,1.0453000549555016e-09,8.467564866257807e-06
1638,0.1250398731017103,1.069660542078321e-09,8.709256335545259e-06
1639,0.12576209831982732,1.0945887449781148e-09,8.957608487406785e-06
1640,0.12648849508141077,1.120097894145783e-09,9.212805718856948e-06
1641,0.12721908748112573,1.1462015284058968e-09,9.475039800536781e-06
1642,0.1279538997528078,1.172913502102375e-09,9.744510348633252e-06
1643,0.12869295627026517,1.200247992451524e-09,1.0021425315651299e-05
1644,0.12943628154808923,1.2282195070665882e-09,1.0306001498392032e-05
1645,0.13018390024246562,1.2568428916574987e-09,1.0598465061133557e-05
1646,0.13093583715199414,1.2861333379102202e-09,1.0899052071645324e-05
1647,0.13169211721850949,1.3161063915495742e-09,1.1208009047272643e-05
1648,0.1324527655279094,1.3467779605900726e-09,1.1525593507930987e-05
1649,0.13321780731098753,1.3781643237790221e-09,1.1852074532433652e-05
1650,0.1339872679442685,1.4102821392363047e-09,1.2187733314156797e-05
1651,0.13476117295085177,1.443148453295652e-09,1.2532863711629622e-05
1652,0.13553954800125614,1.4767807095517971e-09,1.2887772789214892e-05
1653,0.13632241891427332,1.511196758118645e-09,1.3252781342647154e-05
1654,0.13710981165782252,1.5464148651030319e-09,1.3628224403801047e-05
1655,0.13790175234981258,1.582453722299382e-09,1.4014451718707832e-05
1656,0.13869826725900916,1.6193324571103035e-09,1.4411828192507522e-05
1657,0.13949938280590413,1.6570706426982482e-09,1.4820734294742046e-05
1658,0.14030512556359417,1.6956883083739537e-09,1.5241566418172304e-05
1659,0.1411155222586599,1.7352059502267674e-09,1.5674737184133157e-05
1660,0.1419305997720548,1.775644542002937e-09,1.6120675687365486e-05
1661,0.14275038513999477,1.817025546237195e-09,1.657982767326049e-05
1662,0.14357490555485572,1.8593709256439043e-09,1.7052655640568196e-05
1663,0.14440418836607657,1.9027031547736897e-09,1.7539638862839447e-05
1664,0.14523826108106427,1.947045231941557e-09,1.8041273322220616e-05
1665,0.14607715136610866,1.992420691433229e-09,1.8558071549717927e-05
1666,0.1469208870472977,2.038853615995702e-09,1.909056236668206e-05
1667,0.1477694961114429,2.086368649619143e-09,1.9639290523084054e-05
1668,0.14862300670700565,2.1349910106164204e-09,2.0204816229125537e-05
1669,0.14948144714503153,2.1847465050076154e-09,2.0787714577905897e-05
1670,0.15034484590009067,2.2356615402164756e-09,2.1388574858224664e-05
1671,0.15121323161121977,2.28776313908585e-09,2.2007999758156234e-05
1672,0.1520866330828748,2.341078954220053e-09,2.2646604461805082e-05
1673,0.1529650792858838,2.3956372826611737e-09,2.330501564360101e-05
1674,0.15384859935841033,2.451467080907685e-09,2.3983870366672137e-05
1675,0.15473722260691797,2.508597980282822e-09,2.4683814894175725e-05
1676,0.15563097850714316,2.5670603026612643e-09,2.540550342501628e-05
1677,0.15652989670507395,2.6268850765623468e-09,2.6149596768075924e-05
1678,0.15743400701793117,2.6881040536181243e-09,2.6916760971927478e-05
1679,0.15834333943516,2.7507497254255114e-09,2.770766592997156e-05
1680,0.15925792411942236,2.8148553407908552e-09,2.8522983983971505e-05
1681,0.16017779140759858,2.880454923376599e-09,2.9363388552062083e-05
1682,0.16110297181179456,2.947583289759196e-09,3.0229552810383053e-05
1683,0.16203349602035153,3.016276067907643e-09,3.1122148460515736e-05
1684,0.1629693948988666,3.0865697160929816e-09,3.2041844617818645e-05
1685,0.16391069949121412,3.158501542238124e-09,3.2989306858462975e-05
1686,0.1648574410205778,3.2321097237189915e-09,3.396519646544732e-05
1687,0.16580965089048427,3.30743332762675e-09,3.497016991596728e-05
1688,0.16676736068584558,3.3845123315024977e-09,3.6004878654219976e-05
1689,0.167730602174008,3.4633876445551966e-09,3.7069969194873974e-05
1690,0.16869940730580335,3.544101129373781e-09,3.816608360297816e-05
1691,0.16967380821661154,3.6266956241457054e-09,3.929386039592076e-05
1692,0.17065383722742367,3.7112149653927943e-09,4.04539359120322e-05
1693,0.171639526845917,3.797704011237477e-09,4.164694618853819e-05
1694,0.17263090976753082,3.8862086652107384e-09,4.287352938861236e-05
1695,0.17362801887655183,3.976775900615202e-09,4.413432881326414e-05
1696,0.1746308872472062,4.06945378545606e-09,4.542999652855763e-05
1697,0.17563954814475402,4.179283431838862e-09,4.676119763216502e-05
1698,0.1766540350265956,4.301382643736289e-09,4.81286151754679e-05
1699,0.17767438154337833,4.427049026367384e-09,4.953295574822784e-05
1700,0.17870062154011596,4.5563867958598176e-09,5.097495572233878e-05
1701,0.17973278905730844,4.689503213051348e-09,5.245538813923872e-05
1702,0.18077091833207234,4.82650867244224e-09,5.3975070212362655e-05
1703,0.18181504379927746,4.967516793746417e-09,5.55348714015235e-05
1704,0.18286520009268661,5.1126445161168996e-09,5.713572200049943e-05
1705,0.1839214220461072,5.262012195124709e-09,5.877862216253294e-05
1706,0.18498374469454387,5.41574370257034e-09,6.0464651271048636e-05
1707,0.18605220327536348,5.573966529212016e-09,6.219497754503032e-05
1708,0.1871268332294614,5.736811890494433e-09,6.397086775033324e-05
1709,0.18820767020243812,5.904414835366901e-09,6.579369687023084e-05
1710,0.18929475004578283,6.0769143582807e-09,6.766495757099249e-05
1711,0.19038810881805995,6.254453514457887e-09,6.958626928178407e-05
1712,0.1914877827861082,6.437179538528567e-09,7.155938669319106e-05
1713,0.19259380842624058,6.625243966633281e-09,7.358620746564229e-05
1714,0.19370622242545732,6.818802762093626e-09,7.566877892869487e-05
1715,0.19482506168266012,7.018016444753404e-09,7.780930354497958e-05
1716,0.19595036330987717,7.223050224099214e-09,8.001014290940789e-05
1717,0.1970821646334955,7.434074136270204e-09,8.22738200555134e-05
1718,0.1982205031954962,7.651263185069874e-09,8.46030198472672e-05
1719,0.19936541675470287,7.87479748709872e-09,8.700058724699902e-05
1720,0.20051694328803102,8.10486242112574e-09,8.946952326864423e-05
1721,0.2016751209917508,8.34164878182516e-09,9.201297845110379e-05
1722,0.20283998828275138,8.5853529380034e-09,9.463424371927057e-05
1723,0.20401158379981613,8.836176995449498e-09,9.733673854075701e-05
1724,0.20518994640490584,9.094328964543359e-09,0.00010012399633453594
1725,0.2063751151844447,9.360022932759743e-09,0.00010299964714368675
1726,0.20756712945062017,9.633479242213482e-09,0.00010596739764801991
1727,0.20876602874268405,9.914924672390234e-09,0.00010903100866298562
1728,0.2099718528282652,1.0204592628216835e-08,0.0001121942703484562
1729,0.21118464170469003,1.0502723333626145e-08,0.00011546097543356676
1730,0.21240443560030614,1.0809564030775932e-08,0.00011883489085063943
1731,0.21363127497582013,1.112536918508962e-08,0.00012231972826076578
1732,0.21486520052563632,1.145040069628559e-08,0.00012591911404381546
1733,0.2161062531792099,1.1784928115573597e-08,0.0001296365594145103
1734,0.21735447410240172,1.2129228869194951e-08,0.00013347543141093262
1735,0.21860990469884492,1.2483588488494588e-08,0.00013743892557987062
1736,0.21987258661131961,1.2848300846714875e-08,0.0001415300412514169
1737,0.22114256172313124,1.322366840270619e-08,0.00014575156035004014
1738,0.22241987215950323,1.3610002451759407e-08,0.00015010603072749697
1739,0.2237045602889708,1.4007623383764505e-08,0.00015459575502070022
1740,0.2249966687247899,1.4416860948913581e-08,0.00015922278603175505
1741,0.22629624032634763,1.4838054531164264e-08,0.00016398892959402651
1742,0.22760331820058502,1.527155342969395e-08,0.00016889575582448534
1743,0.22891794570342855,1.5717717148576886e-08,0.00017394461956555217
1744,0.23024016644122483,1.6176915694922608e-08,0.00017913669068712188
1745,0.2315700242721909,1.6649529885727105e-08,0.000184472994749832
1746,0.23290756330786508,1.713595166368599e-08,0.00018995446432295705
1747,0.23425282791457416,1.7636584422237104e-08,0.00019558200100525276
1748,0.23560586271490153,1.8151843340096635e-08,0.0002013565479156644
1749,0.23696671258916877,1.8682155725570654e-08,0.00020727917210637564
1750,0.2383354226769259,1.9227961370925865e-08,0.00021335115600712768
1751,0.23971203837844518,1.978971291711147e-08,0.00021957409664329278
1752,0.2410966053562309,2.036787622913944e-08,0.0002259500109884977
1753,0.2424891695365302,2.0962930782428515e-08,0.000232481445424763
1754,0.24388977711086035,2.1575370060438582e-08,0.00023917158690071145
1755,0.24529847453753736,2.2205701963918936e-08,0.0002460243730136032
1756,0.2467153085432187,2.2854449232115014e-08,0.00025304459790855444
1757,0.2481403261244545,2.352214987628099e-08,0.0002602380106032956
1758,0.24957357454924314,2.4209357625855022e-08,0.00026761140212596367
1759,0.251015101358603,2.4916642387673446e-08,0.0002751726777136583
1760,0.2524649543681454,2.5644590718597058e-08,0.0002829309102775202
1761,0.2539231816696648,2.6393806311949392e-08,0.00029089637141287275
1762,0.2553898316327303,2.716491049816256e-08,0.000299080536435045
1763,0.2568649529062917,2.7958542760052294e-08,0.0003074960602666792
1764,0.2583485944202947,2.877536126314692e-08,0.0003161567215003694
1765,0.25984080538730026,2.9616043401507377e-08,0.00032507733261829
1766,0.2613416353041212,3.048128635949766e-08,0.00033427361517007233
1767,0.2628511339534604,3.1371807689963346e-08,0.00034376203968764326
1768,0.2643693514055635,3.22883459093048e-08,0.0003535596312418274
1769,0.2658963380198815,3.323166110993547e-08,0.0003636837428027368
1770,0.26743214444673746,3.420253559063055e-08,0.00037415179993014223
1771,0.2689768216290106,3.5201774505295884e-08,0.00038498102175860545
1772,0.2705304208038222,3.6230206530686146e-08,0.00039618812471399196
1773,0.2720929935042391,3.7288684553635454e-08,0.0004077890168550044
1774,0.2736645915609795,3.837808637836106e-08,0.00041979849211857943
1775,0.27524526710413355,3.949931545443395e-08,0.00043222993499939053
1776,0.27683507256489454,4.065330162601845e-08,0.000445095047242721
1777,0.2784340606772938,4.1841001902996183e-08,0.0004584036089056976
1778,0.28004228447995466,4.306340125462539e-08,0.00047216328657227714
1779,0.281659797317847,4.4321513426380343e-08,0.0004863795015214228
1780,0.2832866528440615,4.561638178066213e-08,0.0005010553701813589
1781,0.28492290502158507,4.694908016206391e-08,0.0005161917281979856
1782,0.2865686081250926,4.83207137879204e-08,0.0005317872478598898
1783,0.28822381674274916,4.9732420164874606e-08,0.0005478386564278989
1784,0.2898885857780164,5.1185370032217994e-08,0.0005643410601084266
1785,0.2915629704514786,5.268076833279747e-08,0.0005812883750059833
1786,0.2932470263026694,5.4219855212280315e-08,0.0005986738624378955
1787,0.29494080919191895,5.580390704762071e-08,0.0006164907615737346
1788,0.29664437530220256,5.7434237505565626e-08,0.0006347330075842151
1789,0.29835778114100625,5.9112198632090856e-08,0.0006533960184978105
1790,0.30008108354220264,6.083918197366497e-08,0.000672477528947483
1791,0.30181433966793214,6.261661973126576e-08,0.0006919784441577542
1792,0.3035576070105038,6.444598594812093e-08,0.0007119036831134165
1793,0.3053109433942974,6.632879773213836e-08,0.0007322629761251203
1794,0.30707440697768645,6.826661651406162e-08,0.0007530715792380864
1795,0.3088480562549631,7.026104934237138e-08,0.0007743508663909333
1796,0.31063195005828004,7.231375021602621e-08,0.0007961287601868286
1797,0.312426147559604,7.442642145613861e-08,0.0008184399638241002
1798,0.3142307082726741,7.660081511771862e-08,0.000841325960343404
1799,0.3160456920549808,7.883873444267301e-08,0.0008648347510182775
1800,0.3178711591097466,8.11420353552416e-08,0.0008890203125020751
1801,0.31970716998792786,8.351262800113659e-08,0.0009139417622125372
1802,0.32155378559021885,8.595247833163578e-08,0.0009396622332388628
1803,0.32341106716907375,8.846360973396369e-08,0.0009662474735315368
1804,0.3252790763307405,9.10481047093059e-08,0.0009937641988864137
1805,0.32715787503729943,9.370810659983698e-08,0.0010222782447370173
1806,0.3290475256087241,9.644582136621875e-08,0.0010518525773701277
1807,0.3309480907249429,9.926351941701347e-08,0.0010825452401100185
1808,0.3328596334279238,1.0216353749155912e-07,0.0011144073234151813
1809,0.33478221712376044,1.0514828059783949e-07,0.001147481058767135
1810,0.33671590558477754,1.082202240069784e-07,0.0011817981437516113
1811,0.33866076295164815,1.1138191530600589e-07,0.0012173784089024946
1812,0.34061685373551664,1.1463597651058433e-07,0.0012542289348436055
1813,0.34258424282014377,1.1798510623947553e-07,0.0012923437203060334
1814,0.34456299546405417,1.2143208195251912e-07,0.001331703987206128
1815,0.3465531773027031,1.24979762254005e-07,0.0013722791879035568
1816,0.3485548543506556,1.286310892633405e-07,0.0014140287521118334
1817,0.3505680930037714,1.3238909105496462e-07,0.0014569045771905338
1818,0.3525929600414128,1.3625688416956454e-07,0.001500854226624328
1819,0.35462952262865405,1.4023767619863648e-07,0.001545824758757721
1820,0.3566778483185152,1.4433476844457814e-07,0.0015917670631353685
1821,0.3587380050541975,1.4855155865847542e-07,0.001638640537346979
1822,0.3608100611713393,1.52891543857887e-07,0.0016864178957193279
1823,0.36289408540028517,1.5735832322695581e-07,0.001735089865428591
1824,0.36499014686836034,1.6195560110122793e-07,0.0017846694986647746
1825,0.36709831510216956,1.6668719003970132e-07,0.0018351958143835987
1826,0.3692186600298975,1.715570139865977e-07,0.0018867364827272167
1827,0.3713512519836342,1.7656911152553466e-07,0.0019393892817510944
1828,0.3734961617017027,1.8172763922874213e-07,0.0019932820913518725
1829,0.3756534603310076,1.8703687510414615e-07,0.0020485712440499043
1830,0.3778232194293976,1.9250122214316122e-07,0.0021054381262152295
1831,0.3800055109680336,1.981252119721118e-07,0.0021640840148186534
1832,0.38220040733378174,2.039135086103614e-07,0.002224723240791957
1833,0.38440798133160897,2.0987091233820563e-07,0.0022875748860599013
1834,0.3866283061870038,2.16002363677799e-07,0.002352853341291972
1835,0.38886145554839974,2.223129474903535e-07,0.0024207581681404246
1836,0.39110750348962087,2.2880789719306215e-07,0.002491463814894543
1837,0.3933665245123407,2.3549259909921824e-07,0.0025651098191623325
1838,0.3956385935485486,2.423725968851135e-07,0.0026417921863599804
1839,0.3979237859630409,2.4945359618747097e-07,0.0027215566499310183
1840,0.4002221775559149,2.567414693351547e-07,0.00280439449104161
1841,0.40253384456508934,2.642422602191595e-07,0.0028902415167116574
1842,0.40485886366882773,2.719621893048396e-07,0.002978980663380535
1843,0.407197311988284,2.799076587905971e-07,0.0030704485086590484
1844,0.4095492670900633,2.880852579172847e-07,0.0031644457423625704
1845,0.41191480698878885,2.965017684326955e-07,0.003260751378108232
1846,0.4142940101496967,3.0516417021574384e-07,0.0033591401925015386
1847,0.4166869554912314,3.140796470649094e-07,0.003459402578159324
1848,0.41909372238767073,3.232555926558438e-07,0.003561365711043656
1849,0.4215143906717524,3.3269961667298196e-07,0.0036649146858808213
1850,0.4239490406373248,3.4241955112032297e-07,0.0037700120909960728
1851,0.42639775304201294,3.524234568165838e-07,0.00387671440015709
1852,0.4288606091098911,3.627196300800761e-07,0.003985183575602848
1853,0.43133769053418397,3.7331660960893674e-07,0.004095692419808783
1854,0.4338290794799704,3.84223183562313e-07,0.0042086224927081264
1855,0.43633485858691134,3.954483968484621e-07,0.00432445382547946
1856,0.4388551109719938,4.0700155862578e-07,0.0044437461997196654
1857,0.44138992023228135,4.188922500229288e-07,0.004567112397571637
1858,0.4439393704476947,4.311303320845793e-07,0.004695184527301664
1859,0.4465035461837929,4.437259539492159e-07,0.004828575241351264
1860,0.4490825324945859,4.566895612659357e-07,0.004967836331875255
1861,0.45167641492534955,4.7003190485707543e-07,0.005113417747854551
1862,0.4542852795154656,4.837640496339668e-07,0.005265630462121512
1863,0.45690921280127855,4.978973837731699e-07,0.005424616764230213
1864,0.4595483018189596,5.12443628160745e-07,0.005590331414762395
1865,0.46220263410740114,5.274148461125159e-07,0.005762536634321002
1866,0.46487229771111277,5.428234533782315e-07,0.0059408131056565665
1867,0.46755738118314943,5.586822284380886e-07,0.0061245880586122264
1868,0.4702579735880421,5.750043230999897e-07,0.0063131801359290135
1869,0.4729741645047547,5.918032734064551e-07,0.006505859188239214
1870,0.4757060440296587,6.090930108601916e-07,0.0067019175353219464
1871,0.4784537027795146,6.26887873977554e-07,0.006900747700658383
1872,0.48121723189448534,6.452026201796401e-07,0.007101920337185295
1873,0.4839967230411521,6.640524380306869e-07,0.007305255177671295
1874,0.4867922684155622,6.834529598341185e-07,0.007510877515417257
1875,0.4896039607462808,7.034202745964943e-07,0.007719253072656202
1876,0.49243189329746934,7.239709413702677e-07,0.007931195220234206
1877,0.4952761598719823,7.451220029863622e-07,0.008147840383775837
1878,0.4981368548144716,7.668910001878758e-07,0.008370590042144571
1879,0.5010140730145242,7.892959861768179e-07,0.008601020842476905
1880,0.5039079099098012,8.123555415857108e-07,0.008840767787020415
1881,0.5068184614892118,8.360887898867188e-07,0.009091388880666094
1882,0.5097458242960905,8.605154132508401e-07,0.00935422270026465
1883,0.5126900954314018,8.856556688705099e-07,0.009630252669231001
1884,0.5156513725569646,9.11530405759076e-07,0.009919993019923476
1885,0.5186297538986845,9.38161082040994e-07,0.010223411187881377
1886,0.52162533824982,9.65569782747288e-07,0.010539899498890903
1887,0.5246382249742512,9.937792381307654e-07,0.010868305425149178
1888,0.5276685140097842,1.022812842516483e-06,0.011207024528872414
1889,0.5307163058714586,1.0526946737027626e-06,0.01155415381359986
1890,0.5337817016548848,1.0834495129291438e-06,0.01190769610172856
1891,0.5368648030396006,1.115102865427682e-06,0.012265798965057959
1892,0.5399657122924362,1.1476809815745742e-06,0.012627005490628465
1893,0.5430845322709154,1.18121087865989e-06,0.0129904896484167
1894,0.5462213664266582,1.2157203632931267e-06,0.01335624706539595
1895,0.5493763188088218,1.2512380544635567e-06,0.013725213256642648
1896,0.5525494940675433,1.2877934072740856e-06,0.014099286188086193
1897,0.5557409974574149,1.325416737368647e-06,0.014481238431180921
1898,0.5589509348409787,1.3641392460732472e-06,0.01487451564542706
1899,0.5621794126922296,1.4039930462713705e-06,0.01528293173878659
1900,0.5654265381001566,1.4450111890355658e-06,0.015710285412670538
1901,0.5686924187722872,1.4872276910368598e-06,0.01615993615916892
1902,0.5719771630382627,1.5306775627550985e-06,0.016634388232646055
1903,0.5752808798534361,1.575396837513461e-06,0.01713493680894883
1904,0.5786036788024768,1.6214226013610651e-06,0.017661429935575117
1905,0.5819456701030159,1.66879302382886e-06,0.018212192019551876
1906,0.5853069646092921,1.7175473895837807e-06,0.01878413938642205
1907,0.5886876738158385,1.7677261310079734e-06,0.019373096771816433
1908,0.5920879098611727,1.8193708617295734e-06,0.019974297443889413
1909,0.5955077855315194,1.878787313790474e-06,0.020583021953798342
1910,0.5989474142645559,1.9448455735311896e-06,0.021195304965997697
1911,0.6024069101531658,2.0132264451225887e-06,0.021808620258905346
1912,0.6058863879492339,2.0840115917182823e-06,0.02242244463556097
1913,0.6093859630674417,2.1572855477525077e-06,0.023038605152824583
1914,0.6129057515891065,2.233135819894712e-06,0.02366133234826167
1915,0.6164458702660229,2.3116529915533205e-06,0.024296974658201693
1916,0.6200064365243388,2.3929308310541094e-06,0.0249533733716617
1917,0.6235875684684548,2.4770664036221526e-06,0.025638948382671767
1918,0.6271893848849325,2.5641601873007806e-06,0.02636159590086055
1919,0.630812005246445,2.6543161929466707e-06,0.02712754217939664
1920,0.6344555497157295,2.747642088443508e-06,0.027940324120113633
1921,0.6381201391495837,2.8442493272835135e-06,0.02880007139693032
1922,0.641805895102865,2.944253281669382e-06,0.029703241125322417
1923,0.6455129398325269,3.047773380296466e-06,0.030642904479018702
1924,0.6492413963016779,3.154933250979365e-06,0.0316096089653765
1925,0.6529913881836514,3.265860868292942e-06,0.0325927490241939
1926,0.656763039866118,3.3806887064048987e-06,0.033582284068700584
1927,0.660556476455201,3.499553897281436e-06,0.03457056259397837
1928,0.6643718237796372,3.622598394455976e-06,0.03555395955336346
1929,0.6682092083949411,3.7499691425554433e-06,0.03653402556610382
1930,0.6720687575876062,3.881818252787477e-06,0.03751788919127172
1931,0.6759505993793322,4.018303184597848e-06,0.038517748279380835
1932,0.6798548625312613,4.159586933714445e-06,0.039549424760869506
1933,0.6837816765482602,4.305838226803627e-06,0.040630121109943004
1934,0.6877311716832049,4.457231722969907e-06,0.04177568017609277
1935,0.6917034789413123,4.613948222341236e-06,0.04299778265390384
1936,0.6956987300844764,4.776174881987302e-06,0.04430158820428939
1937,0.6997170576356416,4.944105439430099e-06,0.045684313567416146
1938,0.7037585948832045,5.117940444013158e-06,0.04713513253594349
1939,0.7078234758854238,5.297887496405127e-06,0.04863658375250435
1940,0.7119118354748795,5.484161496525214e-06,0.05016740716287275
1941,0.7160238092629342,5.67698490018478e-06,0.05170644031200784
1942,0.7201595336442367,5.876587984753098e-06,0.05323694553746967
1943,0.7243191458012499,6.083209124163926e-06,0.054750566009766875
1944,0.728502783708791,6.297095073590653e-06,0.05625007217646825
1945,0.7327105861386204,6.518501264131723e-06,0.057750190396600044
1946,0.7369426926640322,6.747692107855965e-06,0.059276102438758596
1947,0.7411992436644965,6.984941313574652e-06,0.06085963256875648
1948,0.745480380330305,7.230532213714846e-06,0.06253362815529553
1949,0.7497862446672582,7.484758102686486e-06,0.06432549439688179
1950,0.7541169795013816,7.747922587146506e-06,0.06625115897419664
1951,0.7584727284836515,8.020339948577329e-06,0.06831082574692095
1952,0.7628536360947726,8.302335518615034e-06,0.07048767149161461
1953,0.7672598476499584,8.594246067572588e-06,0.07275014516845099
1954,0.7716915093037627,8.896420206625054e-06,0.07505781068981182
1955,0.7761487680549182,9.219961128248738e-06,0.07736986057863665
1956,0.7806317717512155,9.599261979280723e-06,0.07965469323808923
1957,0.7851406690944133,9.99416692382176e-06,0.081898476746655
1958,0.7896756096451589,1.0405317900147114e-05,0.08411057234346717
1959,0.7942367438279627,1.0833383255291978e-05,0.086324141804235
1960,0.798824222936174,1.1279058831482654e-05,0.0885911869710785
1961,0.8034381991370132,1.1743069097265137e-05,0.09097251697211295
1962,0.808078825476607,1.2226168325164785e-05,0.09352445199453928
1963,0.8127462558850708,1.2729141817795564e-05,0.09628513264925913
1964,0.8174406451816187,1.3252807184410366e-05,0.0992638002560478
1965,0.8221621490796879,1.3798015669965504e-05,0.10243612607694783
1966,0.8269109241921164,1.43656535388647e-05,0.10574754298934683
1967,0.8316871280363253,1.4956643515625805e-05,0.10912472940489698
1968,0.8364909190395563,1.557194628481856e-05,0.11249327971961201
1969,0.8413224565441156,1.621256205270524e-05,0.1157976844570736
1970,0.8461819008126638,1.687953217312785e-05,0.11901858799746137
1971,0.8510694130335373,1.757394084028323e-05,0.12218233255904212
1972,0.8559851553260832,1.8296916851134516e-05,0.12535921824989707
1973,0.86092929074605,1.904963544033075e-05,0.128649538366675
1974,0.8659019832909823,1.9833320190608983e-05,0.1321597400177417
1975,0.8709033979056756,2.0649245021793116e-05,0.1359741791173502
1976,0.8759337004876339,2.1498736261614064e-05,0.14012995554786356
1977,0.8809930578925788,2.2383174801724425e-05,0.1446024589064192
1978,0.8860816379399887,2.330399834240974e-05,0.14930717894461418
1979,0.8911996094186538,2.4262703729642003e-05,0.1541192949714178
1980,0.8963471420922885,2.526084938828227e-05,0.1589074545074678
1981,0.901524406705148,2.6300057855377646e-05,0.1635733680040655
1982,0.9067315749877071,2.738201841768143e-05,0.16808591245346757
1983,0.911968819662343,2.8508489857672928e-05,0.17249856996201415
1984,0.9172363144490704,2.9681303312549836e-05,0.17694268688467732
1985,0.9225342340713093,3.090236525083709e-05,0.18159563392813033
1986,0.9278627542616679,3.217366057144661e-05,0.18663083114534743
1987,0.9332220517677856,3.3497255830235544e-05,0.19216341528748754
1988,0.9386123043581841,3.4875302599296336e-05,0.19820865119055234
1989,0.9440336908281683,3.631004096444861e-05,0.2046683470250954
1990,0.9494863910057636,3.78038031666156e-05,0.21135330212837253
1991,0.9549705857576667,3.935901739299776e-05,0.21803877717727413
1992,0.960486456995261,4.097821172422032e-05,0.22453830615814632
1993,0.9660341876806346,4.266401824385343e-05,0.2307728238241872
1994,0.9716139618326655,4.4419177317004276e-05,0.2368105377240021
1995,0.9772259645331107,4.6246542044916836e-05,0.24285988874052972
1996,0.9828703819327524,4.814908290283645e-05,0.24921221347375527
1997,0.9885474012575779,5.0129892568671894e-05,0.2561483620434087
1998,0.9942572108149761,5.2192190950297584e-05,0.2638386084488891
1999,1.0,5.433933041968488e-05,0.27227170209766854
